,Character,Left,Top,Right,Bottom
498,r,258,206,264,228
499, ,265,206,269,228
500,t,270,206,275,228
501,r,276,206,282,228
502,e,283,206,290,228
503,e,291,206,298,228
504,s,299,206,305,228
505, ,306,206,310,228
506,a,311,206,319,228
507,n,320,206,329,228
508,d,330,206,339,228
509, ,340,206,344,228
510,d,345,206,354,228
511,i,355,206,359,228
512,e,360,206,367,228
513,.,368,206,372,228
514, ,373,206,377,228
515,I,378,206,383,228
516,n,384,206,393,228
517, ,394,206,398,228
518,t,399,206,404,228
519,h,405,206,414,228
520,i,415,206,419,228
521,s,420,206,426,228
522, ,427,206,431,228
523,w,432,206,445,228
524,a,446,206,454,228
525,y,455,206,464,228
526,",",465,206,469,228
527, ,470,206,474,228
528,a,475,206,483,228
529, ,484,206,488,228
530,f,489,206,497,228
531,o,498,206,507,228
532,r,508,206,514,228
533,e,515,206,522,228
534,s,523,206,529,228
535,t,530,206,535,228
536, ,536,206,540,228
537,d,541,206,550,228
538,e,551,206,558,228
539,v,559,206,568,228
540,e,569,206,576,228
541,l,577,206,581,228
542,o,582,206,591,228
543,p,591,206,601,228
544,s,603,206,609,228
545, ,610,206,614,228
546,o,615,206,624,228
547,v,625,206,634,228
548,e,635,206,642,228
549,r,643,206,649,228
550, ,650,206,654,228
551,t,655,206,660,228
552,i,661,206,665,228
553,m,666,206,680,228
554,e,681,206,688,228
555,.,689,206,693,228
556, ,694,206,698,228
557,M,699,206,715,228
558,o,716,206,725,228
559,s,726,206,732,228
560,t,733,206,738,228
561,t,112,229,117,251
562,r,118,229,124,251
563,e,125,229,132,251
564,e,133,229,140,251
565,s,141,229,147,251
566, ,148,229,152,251
567,g,153,229,162,251
568,r,163,229,169,251
569,o,170,229,179,251
570,w,180,229,193,251
571, ,194,229,198,251
572,s,199,229,205,251
573,l,206,229,210,251
574,o,211,229,220,251
575,w,221,229,234,251
576,l,235,229,239,251
577,y,240,229,249,251
578,",",250,229,254,251
579, ,255,229,259,251
580,a,260,229,268,251
581,n,269,229,278,251
582,d,279,229,288,251
583, ,289,229,293,251
584,a,294,229,302,251
585, ,303,229,307,251
586,n,308,229,317,251
587,u,318,229,327,251
588,m,328,229,342,251
589,b,342,229,352,251
590,e,354,229,361,251
591,r,362,229,368,251
592, ,369,229,373,251
593,o,374,229,383,251
594,f,384,229,392,251
595, ,393,229,397,251
596,t,398,229,403,251
597,h,404,229,413,251
598,e,414,229,421,251
599,m,422,229,436,251
600, ,437,229,441,251
601,c,442,229,449,251
602,a,450,229,458,251
603,n,459,229,468,251
604, ,469,229,473,251
605,b,473,229,483,251
606,e,485,229,492,251
607,c,493,229,500,251
608,o,501,229,510,251
609,m,511,229,525,251
610,e,526,229,533,251
611, ,534,229,538,251
612,v,539,229,548,251
613,e,549,229,556,251
614,r,557,229,563,251
615,y,564,229,573,251
616, ,574,229,578,251
617,o,579,229,588,251
618,l,589,229,593,251
619,d,594,229,603,251
620,.,604,229,608,251
621, ,609,229,613,251
622,W,614,229,631,251
623,h,632,229,641,251
624,e,642,229,649,251
625,n,650,229,659,251
626, ,660,229,664,251
627,o,665,229,674,251
628,l,675,229,679,251
629,d,680,229,689,251
630, ,690,229,694,251
631,t,695,229,700,251
632,r,701,229,707,251
633,e,708,229,715,251
634,e,716,229,723,251
635,s,724,229,730,251
636, ,731,229,735,251
637,d,736,229,745,251
638,i,746,229,750,251
639,e,751,229,758,251
640,",",759,229,763,251
641,y,112,252,121,274
642,o,122,252,131,274
643,u,132,252,141,274
644,n,142,252,151,274
645,g,152,252,161,274
646, ,162,252,166,274
647,o,167,252,176,274
648,n,177,252,186,274
649,e,187,252,194,274
650,s,195,252,201,274
651, ,202,252,206,274
652,a,207,252,215,274
653,p,215,252,225,274
654,p,226,252,236,274
655,e,238,252,245,274
656,a,246,252,254,274
657,r,255,252,261,274
658, ,262,252,266,274
659,t,267,252,272,274
660,h,273,252,282,274
661,a,283,252,291,274
662,t,292,252,297,274
663, ,298,252,302,274
664,t,303,252,308,274
665,a,309,252,317,274
666,k,318,252,327,274
667,e,328,252,335,274
668, ,336,252,340,274
669,t,341,252,346,274
670,h,347,252,356,274
671,e,357,252,364,274
672,i,365,252,369,274
673,r,370,252,376,274
674, ,377,252,381,274
675,p,381,252,391,274
676,l,393,252,397,274
677,a,398,252,406,274
678,c,407,252,414,274
679,e,415,252,422,274
680,.,423,252,427,274
681, ,428,252,432,274
682,F,433,252,443,274
683,o,444,252,453,274
684,r,454,252,460,274
685,e,461,252,468,274
686,s,469,252,475,274
687,t,476,252,481,274
688,s,482,252,488,274
689, ,489,252,493,274
690,a,494,252,502,274
691,r,503,252,509,274
692,e,510,252,517,274
693, ,518,252,522,274
694,a,523,252,531,274
695, ,532,252,536,274
696,h,537,252,546,274
697,a,547,252,555,274
698,b,555,252,565,274
699,i,567,252,571,274
700,t,572,252,577,274
701,a,578,252,586,274
702,t,587,252,592,274
703, ,593,252,597,274
704,t,598,252,603,274
705,h,604,252,613,274
706,a,614,252,622,274
707,t,623,252,628,274
708, ,629,252,633,274
709,c,634,252,641,274
710,a,642,252,650,274
711,n,651,252,660,274
712, ,661,252,665,274
713,e,666,252,673,274
714,x,674,252,683,274
715,i,684,252,688,274
716,s,689,252,695,274
717,t,696,252,701,274
718, ,702,252,706,274
719,f,707,252,715,274
720,o,716,252,725,274
721,r,726,252,732,274
722, ,733,252,737,274
723,a,738,252,746,274
724,v,112,275,121,297
725,e,122,275,129,297
726,r,130,275,136,297
727,y,137,275,146,297
728, ,147,275,151,297
729,l,152,275,156,297
730,o,157,275,166,297
731,n,167,275,176,297
732,g,177,275,186,297
733, ,187,275,191,297
734,t,192,275,197,297
735,i,198,275,202,297
736,m,203,275,217,297
737,e,218,275,225,297
738, ,226,275,230,297
739,w,231,275,244,297
740,i,245,275,249,297
741,t,250,275,255,297
742,h,256,275,265,297
743,o,266,275,275,297
744,u,276,275,285,297
745,t,286,275,291,297
746, ,292,275,296,297
747,c,297,275,304,297
748,h,305,275,314,297
749,a,315,275,323,297
750,n,324,275,333,297
751,g,334,275,343,297
752,i,344,275,348,297
753,n,349,275,358,297
754,g,359,275,368,297
755,.,369,275,373,297
756, ,374,275,378,297
757,I,379,275,384,297
758,t,385,275,390,297
759, ,391,275,395,297
760,d,396,275,405,297
761,e,406,275,413,297
762,p,413,275,423,297
763,e,425,275,432,297
764,n,433,275,442,297
765,d,443,275,452,297
766,s,453,275,459,297
767, ,460,275,464,297
768,o,465,275,474,297
769,n,475,275,484,297
770, ,485,275,489,297
771,t,490,275,495,297
772,h,496,275,505,297
773,e,506,275,513,297
774, ,514,275,518,297
775,c,519,275,526,297
776,l,527,275,531,297
777,i,532,275,536,297
778,m,537,275,551,297
779,a,552,275,560,297
780,t,561,275,566,297
781,e,567,275,574,297
782, ,575,275,579,297
783,w,580,275,593,297
784,h,594,275,603,297
785,i,604,275,608,297
786,c,609,275,616,297
787,h,617,275,626,297
788, ,627,275,631,297
789,t,632,275,637,297
790,r,638,275,644,297
791,e,645,275,652,297
792,e,653,275,660,297
793,s,661,275,667,297
794, ,668,275,672,297
795,c,673,275,680,297
796,a,681,275,689,297
797,n,690,275,699,297
798, ,700,275,704,297
799,b,704,275,714,297
800,e,716,275,723,297
801,f,112,298,120,320
802,o,121,298,130,320
803,u,131,298,140,320
804,n,141,298,150,320
805,d,151,298,160,320
806, ,161,298,165,320
807,i,166,298,170,320
808,n,171,298,180,320
809, ,181,298,185,320
810,a,186,298,194,320
811, ,195,298,199,320
812,c,200,298,207,320
813,e,208,298,215,320
814,r,216,298,222,320
815,t,223,298,228,320
816,a,229,298,237,320
817,i,238,298,242,320
818,n,243,298,252,320
819, ,253,298,257,320
820,a,258,298,266,320
821,r,267,298,273,320
822,e,274,298,281,320
823,a,282,298,290,320
824,.,291,298,295,320
